1987,1
1988,1
1994,3
1996,1
1997,2
1998,4
1999,2
2000,7
2001,9
2002,9
2003,9
2004,7
2005,9
2006,10
2007,14
2008,13
2009,34
2010,8
2011,9
2012,6
