1989,1
1993,2
1994,1
1995,1
1996,2
1997,4
1998,1
1999,1
2000,1
2001,8
2002,11
2003,22
2004,23
2005,29
2006,33
2007,21
2008,13
2009,17
2010,10
2011,15
2012,23
