1978,1
1980,1
1984,1
1985,1
1986,1
1988,1
1990,1
1992,2
1993,1
1994,7
1995,1
1996,2
1997,6
1998,15
1999,11
2000,11
2001,22
2002,10
2003,5
2004,10
2005,10
2006,4
2007,4
2008,10
2009,3
2010,6
