1964,1
1975,3
1976,1
1977,8
1979,2
1980,1
1981,2
1982,2
1983,3
1984,5
1985,3
1986,9
1987,4
1988,13
1989,4
1990,15
1991,16
1992,27
1993,21
1994,25
1995,31
1996,38
1997,43
1998,51
1999,57
2000,69
2001,52
2002,59
2003,88
2004,64
2005,65
2006,31
2007,44
2008,22
2009,11
2010,9
2011,6
2012,9
