1976,1
1978,1
1980,1
1982,1
1985,1
1986,1
1987,1
1989,1
1990,2
1991,1
1993,3
1994,3
1995,4
1996,6
1997,10
1998,12
1999,9
2000,18
2001,23
2002,44
2003,65
2004,71
2005,56
2006,54
2007,69
2008,37
2009,33
2010,33
2011,21
2012,18
