1985,1
1989,4
1990,4
1991,1
1992,7
1993,13
1994,7
1995,17
1996,10
1997,13
1998,23
1999,28
2000,26
2001,14
2002,11
2003,15
2004,10
2005,13
2006,7
2007,21
2008,2
2009,4
2010,3
2011,2
2012,10
