1982,1
1983,1
1986,1
1989,2
1990,1
1991,2
1992,1
1993,1
1994,3
1995,4
1996,3
1997,9
1998,4
1999,6
2000,13
2001,19
2002,14
2003,27
2004,16
2005,14
2006,19
2007,26
2008,8
2009,8
2010,6
2011,7
2012,5
