1976,1
1980,1
1981,1
1985,3
1986,2
1987,2
1988,3
1990,2
1991,1
1992,4
1993,6
1994,6
1995,7
1996,9
1997,8
1998,4
1999,11
2000,24
2001,24
2002,33
2003,46
2004,35
2005,35
2006,42
2007,30
2008,27
2009,18
2010,17
2011,8
2012,8
