1981,1
1983,2
1985,1
1987,1
1988,1
1991,1
1993,1
1994,2
1995,1
1996,3
1997,3
1998,4
1999,10
2000,14
2001,21
2002,16
2003,19
2004,33
2005,17
2006,32
2007,9
2008,11
2009,3
2010,4
2011,6
2012,5
