1979,2
1981,1
1982,1
1984,1
1985,1
1986,2
1988,3
1989,2
1990,3
1991,1
1992,3
1993,14
1994,6
1995,7
1996,13
1997,7
1998,17
1999,15
2000,28
2001,29
2002,30
2003,28
2004,28
2005,31
2006,24
2007,23
2008,13
2009,13
2010,21
2011,13
2012,9
