1986,1
1987,3
1990,1
1991,1
1992,1
1993,3
1994,1
1996,4
1997,4
1998,4
1999,10
2000,4
2001,11
2002,23
2003,15
2004,23
2005,11
2006,11
2007,10
2008,6
2009,4
2010,5
2011,1
2012,2
