1970,1
1971,2
1972,1
1975,3
1977,3
1978,3
1979,4
1980,6
1981,3
1982,1
1983,3
1984,2
1985,4
1986,9
1987,12
1988,20
1989,25
1990,27
1991,41
1992,45
1993,49
1994,45
1995,62
1996,77
1997,103
1998,95
1999,95
2000,155
2001,140
2002,140
2003,174
2004,176
2005,168
2006,147
2007,144
2008,63
2009,66
2010,46
2011,40
2012,35
