1982,1
1986,1
1988,3
1989,1
1990,3
1992,1
1994,1
1995,2
1996,5
1997,2
1998,5
1999,6
2000,15
2001,6
2002,17
2003,16
2004,70
2005,42
2006,34
2007,12
2008,11
2009,3
2010,4
2011,7
2012,4
