1970,1
1973,1
1975,1
1976,1
1977,3
1980,1
1981,1
1983,3
1984,2
1985,6
1986,6
1987,1
1988,5
1989,15
1990,15
1991,21
1992,31
1993,35
1994,33
1995,50
1996,66
1997,81
1998,75
1999,91
2000,135
2001,130
2002,110
2003,86
2004,92
2005,54
2006,65
2007,43
2008,28
2009,32
2010,18
2011,14
2012,9
