1987,1
1988,1
1991,1
1992,2
1993,3
1994,2
1995,4
1996,7
1997,5
1998,6
1999,8
2000,25
2001,18
2002,32
2003,48
2004,24
2005,23
2006,10
2007,17
2008,15
2009,12
2010,28
2011,11
2012,8
