1976,1
1980,1
1982,1
1983,1
1984,2
1985,3
1986,3
1987,3
1988,8
1989,6
1990,4
1991,10
1992,12
1993,19
1994,23
1995,18
1996,20
1997,29
1998,32
1999,20
2000,31
2001,41
2002,38
2003,48
2004,30
2005,33
2006,20
2007,19
2008,20
2009,12
2010,2
2011,14
2012,5
