1986,4
1987,1
1989,3
1990,3
1991,2
1992,3
1993,6
1994,3
1995,5
1996,6
1997,6
1998,9
1999,20
2000,14
2001,13
2002,27
2003,27
2004,13
2005,34
2006,22
2007,19
2008,11
2009,6
2010,8
2011,6
2012,4
