1981,1
1985,3
1987,5
1988,4
1989,3
1990,11
1991,7
1992,9
1993,13
1994,12
1995,11
1996,12
1997,20
1998,17
1999,25
2000,16
2001,22
2002,16
2003,27
2004,22
2005,15
2006,16
2007,21
2008,13
2009,14
2010,4
2011,4
2012,4
