1982,1
1985,1
1986,2
1987,1
1990,1
1991,1
1992,1
1994,2
1995,1
1996,1
1997,3
1998,5
1999,6
2000,7
2001,12
2002,10
2003,17
2004,12
2005,6
2006,2
2007,4
2008,11
2009,6
2010,12
2011,13
2012,14
