1981,1
1984,1
1987,1
1992,1
1993,1
1995,2
1996,3
1997,4
1998,4
1999,5
2001,4
2002,15
2003,26
2004,36
2005,40
2006,18
2007,9
2008,8
2009,19
2010,20
2011,7
2012,11
