1986,1
1987,1
1994,1
1996,1
1997,2
1998,1
1999,2
2000,1
2001,3
2002,6
2003,4
2004,26
2005,15
2006,14
2007,7
2008,4
2009,6
2010,10
2011,16
2012,17
