1987,5
1988,2
1989,1
1990,2
1991,8
1992,6
1993,14
1994,2
1995,2
1996,7
1997,8
1998,10
1999,11
2000,23
2001,16
2002,54
2003,59
2004,37
2005,30
2006,12
2007,24
2008,4
2009,2
2010,7
2011,4
2012,2
