1986,2
1990,1
1993,1
1994,1
1996,2
1997,7
1998,4
1999,10
2000,18
2001,13
2002,22
2003,14
2004,6
2005,10
2006,16
2007,5
2008,2
2009,4
2010,5
2011,1
2012,1
