1969,1
1974,1
1976,2
1979,1
1980,1
1981,3
1982,1
1983,1
1984,4
1985,5
1986,2
1987,4
1988,8
1989,4
1990,8
1991,19
1992,16
1993,17
1994,18
1995,12
1996,24
1997,26
1998,32
1999,36
2000,57
2001,51
2002,64
2003,48
2004,57
2005,35
2006,26
2007,22
2008,15
2009,12
2010,6
2011,9
2012,5
