1986,1
1988,1
1989,1
1991,3
1992,1
1993,2
1995,1
1998,5
1999,4
2000,3
2001,6
2002,8
2003,9
2004,13
2005,15
2006,9
2007,16
2008,14
2009,24
2010,11
2011,21
2012,37
