1975,1
1976,1
1977,3
1979,3
1980,3
1982,1
1985,2
1986,5
1987,2
1988,4
1989,2
1990,6
1991,12
1992,6
1993,11
1994,17
1995,23
1996,26
1997,36
1998,37
1999,34
2000,62
2001,49
2002,46
2003,34
2004,22
2005,19
2006,20
2007,13
2008,14
2009,3
2010,5
2011,3
2012,8
