1970,1
1974,1
1977,1
1978,1
1980,2
1981,2
1982,2
1984,4
1985,4
1986,5
1987,2
1988,6
1989,6
1990,6
1991,11
1992,10
1993,17
1994,13
1995,18
1996,23
1997,14
1998,14
1999,26
2000,35
2001,28
2002,37
2003,34
2004,36
2005,24
2006,33
2007,26
2008,20
2009,18
2010,19
2011,8
2012,8
