1971,1
1979,3
1982,1
1985,1
1987,1
1988,5
1989,4
1990,3
1991,7
1992,8
1993,15
1994,8
1995,14
1996,17
1997,13
1998,16
1999,16
2000,25
2001,24
2002,15
2003,29
2004,14
2005,12
2006,12
2007,9
2008,11
2009,14
2010,17
