1984,1
1990,3
1991,1
1993,2
1994,5
1995,2
1996,1
1997,5
1999,2
2000,1
2002,32
2003,64
2004,13
2005,6
2006,6
2007,2
2008,1
2009,1
2010,1
2012,2
