1987,1
1990,2
1992,1
1993,1
1994,2
1995,2
1997,1
1998,4
1999,4
2000,6
2001,16
2002,21
2003,28
2004,44
2005,45
2006,38
2007,38
2008,22
2009,21
2010,19
2011,9
2012,11
