1987,1
1990,1
1992,5
1993,2
1994,4
1995,1
1996,4
1997,1
1998,1
1999,8
2000,6
2001,1
2002,1
2003,3
2004,5
2005,6
2006,45
2007,1
2008,5
2009,1
2010,1
2011,1
2012,1
