065871,8,1982
068641,2,1982
081660,0,1982
085039,35,1982
127510,1,1982
136305,7,1982
140722,36,1982
152033,26,1982
154979,4,1982
156062,8,1982
157278,5,1982
164035,16,1982
164036,37,1982
175864,1,1982
181170,7,1982
182791,38,1982
186541,22,1982
189195,39,1982
199003,4,1982
199965,40,1982
201388,3,1982
212608,19,1982
218262,9,1982
220301,7,1982
231629,7,1982
009944,41,1983
013104,42,1983
043579,43,1983
059909,15,1983
061592,44,1983
061593,2,1983
071322,5,1983
073614,1,1983
084616,38,1983
087229,28,1983
091952,23,1983
091964,4,1983
092567,10,1983
096080,23,1983
096647,9,1983
105582,28,1983
119932,2,1983
123554,7,1983
124755,40,1983
137066,10,1983
138841,2,1983
138885,6,1983
140020,9,1983
147589,3,1983
158415,10,1983
166916,19,1983
185757,0,1983
200024,31,1983
206381,9,1983
209631,31,1983
209632,2,1983
212547,28,1983
212871,45,1983
222939,0,1983
234212,15,1983
234347,1,1983
236541,1,1983
002428,8,1984
003973,28,1984
006969,5,1984
015528,4,1984
015732,30,1984
019061,34,1984
022369,0,1984
026165,46,1984
056280,8,1984
059749,25,1984
075860,1,1984
081212,8,1984
085593,47,1984
086136,15,1984
086363,1,1984
089121,48,1984
089209,28,1984
102161,13,1984
134229,7,1984
141218,5,1984
147474,7,1984
154518,5,1984
154564,13,1984
154636,26,1984
154660,1,1984
156534,15,1984
171492,0,1984
172310,19,1984
172488,0,1984
180299,6,1984
183584,14,1984
199302,1,1984
203378,19,1984
208047,33,1984
208176,9,1984
210174,42,1984
219806,1,1984
225684,15,1984
226428,15,1984
226843,7,1984
229624,7,1984
233766,4,1984
253757,49,1984
256945,10,1984
259620,5,1984
260933,9,1984
261850,8,1984
263157,23,1984
265199,10,1984
274450,7,1984
001892,19,1985
002931,20,1985
006877,15,1985
019379,5,1985
025819,8,1985
027447,21,1985
036556,14,1985
040652,26,1985
045666,14,1985
045954,9,1985
048389,11,1985
049789,5,1985
049790,7,1985
049791,7,1985
056177,19,1985
059357,8,1985
059822,7,1985
062328,12,1985
069017,0,1985
075878,7,1985
079377,0,1985
081129,8,1985
083530,4,1985
084989,2,1985
086601,16,1985
104007,10,1985
112483,7,1985
114444,7,1985
116562,25,1985
120992,19,1985
126704,28,1985
127421,5,1985
128848,9,1985
136776,7,1985
137107,35,1985
150165,7,1985
151302,8,1985
157340,15,1985
159903,29,1985
164835,15,1985
176557,31,1985
180964,22,1985
181696,13,1985
182105,29,1985
184442,10,1985
185794,7,1985
185826,5,1985
196682,10,1985
199791,10,1985
206275,5,1985
207026,29,1985
208922,7,1985
217518,9,1985
220457,0,1985
230393,7,1985
238491,16,1985
249723,9,1985
253717,20,1985
256029,15,1985
256760,50,1985
262272,10,1985
263901,1,1985
267737,51,1985
275772,1,1985
279304,7,1985
280153,7,1985
283604,21,1985
285411,28,1985
285720,34,1985
286472,20,1985
293951,10,1985
298207,52,1985
299627,18,1985
501227,1,1985
501228,7,1985
003320,8,1986
009449,0,1986
010260,53,1986
011540,45,1986
024624,50,1986
026430,38,1986
030552,0,1986
034978,7,1986
036843,19,1986
038562,7,1986
039391,54,1986
039392,54,1986
043663,12,1986
048119,7,1986
052701,0,1986
053090,8,1986
054629,34,1986
056234,34,1986
056697,55,1986
059381,19,1986
059698,1,1986
062571,10,1986
062572,22,1986
068532,42,1986
070539,8,1986
071661,35,1986
071908,4,1986
078599,56,1986
078600,56,1986
079069,10,1986
079673,23,1986
080483,39,1986
080486,39,1986
084393,0,1986
084585,16,1986
086583,4,1986
090547,15,1986
090765,6,1986
093224,4,1986
094149,16,1986
095150,39,1986
095944,20,1986
097464,48,1986
097650,56,1986
097783,23,1986
108329,36,1986
108330,57,1986
111237,6,1986
111345,7,1986
111900,57,1986
114366,7,1986
114367,7,1986
120814,39,1986
125960,4,1986
127748,21,1986
128201,10,1986
131025,6,1986
131026,19,1986
134490,8,1986
137475,58,1986
142504,9,1986
143463,7,1986
145097,6,1986
145098,6,1986
145648,16,1986
146811,58,1986
149123,50,1986
150205,59,1986
150206,35,1986
150704,56,1986
153325,1,1986
154793,0,1986
154794,4,1986
157051,23,1986
157543,23,1986
158562,0,1986
163380,0,1986
165219,6,1986
169507,16,1986
169790,16,1986
173206,25,1986
180546,1,1986
183141,4,1986
183648,7,1986
187512,0,1986
190046,23,1986
190047,23,1986
191247,26,1986
193070,23,1986
194865,26,1986
199848,59,1986
208444,17,1986
215186,5,1986
218906,58,1986
222070,1,1986
222071,9,1986
222744,9,1986
224736,10,1986
224965,1,1986
225420,7,1986
226727,46,1986
238206,10,1986
240564,20,1986
243818,9,1986
244646,1,1986
247539,9,1986
247855,3,1986
249309,9,1986
249683,4,1986
251996,5,1986
255329,9,1986
259853,1,1986
268534,1,1986
271564,4,1986
271565,58,1986
271566,57,1986
283937,4,1986
292640,9,1986
294904,8,1986
300288,9,1986
303382,1,1986
303424,10,1986
306900,14,1986
311789,6,1986
315070,60,1986
506384,0,1986
001015,34,1987
003343,7,1987
020048,19,1987
020790,15,1987
025517,4,1987
027443,29,1987
030474,19,1987
031091,61,1987
032417,20,1987
037607,17,1987
043062,16,1987
051509,0,1987
052278,28,1987
058383,12,1987
058887,62,1987
060414,55,1987
068200,63,1987
075644,4,1987
078351,4,1987
085408,9,1987
086403,9,1987
088762,8,1987
089945,34,1987
094155,30,1987
108231,22,1987
108580,56,1987
109385,50,1987
111960,55,1987
112836,7,1987
113259,9,1987
117346,7,1987
118039,15,1987
120576,9,1987
121774,4,1987
124003,0,1987
127485,9,1987
130086,4,1987
130971,9,1987
138663,24,1987
138665,4,1987
138666,21,1987
139734,9,1987
140577,64,1987
143658,16,1987
150765,4,1987
156382,29,1987
157770,1,1987
157771,17,1987
158869,29,1987
159020,55,1987
169625,4,1987
173487,59,1987
175447,59,1987
177737,14,1987
177738,14,1987
177739,14,1987
178109,24,1987
180567,4,1987
182614,7,1987
185008,0,1987
185072,29,1987
186321,9,1987
189466,59,1987
189507,7,1987
191286,5,1987
192029,17,1987
194770,11,1987
197366,24,1987
199500,6,1987
200013,15,1987
202287,34,1987
203347,53,1987
207331,19,1987
207332,65,1987
210857,28,1987
213831,1,1987
214539,6,1987
221031,10,1987
227132,29,1987
229907,7,1987
235356,15,1987
235479,31,1987
235653,7,1987
235681,21,1987
243410,4,1987
247043,66,1987
252011,9,1987
252202,45,1987
252508,5,1987
258041,7,1987
261409,66,1987
261410,66,1987
261411,2,1987
261439,35,1987
263396,66,1987
263397,66,1987
265338,40,1987
268653,0,1987
269152,4,1987
275237,0,1987
276224,1,1987
276426,17,1987
278967,34,1987
280083,20,1987
280196,5,1987
285467,58,1987
285873,4,1987
287737,8,1987
287928,9,1987
307879,7,1987
308353,14,1987
317101,1,1987
317171,40,1987
321880,6,1987
322779,9,1987
327423,4,1987
327427,9,1987
330627,15,1987
331137,4,1987
502723,5,1987
003959,7,1988
007849,19,1988
007973,12,1988
009573,66,1988
010365,39,1988
010495,17,1988
010931,67,1988
011450,5,1988
012327,39,1988
014077,6,1988
016853,9,1988
018276,9,1988
019774,28,1988
021111,7,1988
022711,19,1988
022712,20,1988
022713,8,1988
022714,8,1988
022993,59,1988
023705,4,1988
026086,25,1988
029829,5,1988
029830,19,1988
029831,60,1988
029971,16,1988
034069,19,1988
037474,61,1988
040348,11,1988
040745,9,1988
045564,1,1988
045845,40,1988
048740,5,1988
049009,45,1988
050024,26,1988
051197,29,1988
052317,16,1988
053030,9,1988
053031,17,1988
054511,1,1988
056998,9,1988
059148,19,1988
059414,7,1988
060054,9,1988
062170,23,1988
063920,7,1988
065432,10,1988
065543,2,1988
072255,34,1988
072325,36,1988
072441,2,1988
073619,5,1988
074782,4,1988
081611,9,1988
083561,5,1988
097672,17,1988
099609,10,1988
101865,4,1988
104164,7,1988
111455,50,1988
112964,10,1988
116810,0,1988
118586,68,1988
118925,4,1988
122060,1,1988
124845,0,1988
124931,6,1988
125001,18,1988
128808,20,1988
129801,7,1988
132086,34,1988
132700,1,1988
134926,1,1988
135022,12,1988
135727,13,1988
136665,7,1988
136850,8,1988
138721,1,1988
141432,11,1988
145355,4,1988
145954,19,1988
147604,10,1988
148033,0,1988
150534,17,1988
150535,7,1988
150536,17,1988
150686,7,1988
151138,34,1988
152630,14,1988
157620,11,1988
159093,28,1988
163782,40,1988
171126,59,1988
173388,11,1988
174869,5,1988
179525,29,1988
181616,36,1988
181617,6,1988
184850,12,1988
187381,50,1988
188788,0,1988
193288,36,1988
194050,5,1988
196314,14,1988
197088,29,1988
197716,9,1988
201702,19,1988
202206,9,1988
202420,4,1988
208675,45,1988
209933,9,1988
212601,20,1988
218003,5,1988
219911,9,1988
219956,9,1988
222265,21,1988
222691,7,1988
223955,8,1988
225366,11,1988
229182,6,1988
231221,10,1988
233379,1,1988
238000,8,1988
241578,4,1988
246175,9,1988
249650,1,1988
250365,24,1988
250441,29,1988
251399,4,1988
251660,31,1988
255312,16,1988
259568,7,1988
259983,64,1988
265631,26,1988
265915,23,1988
265986,9,1988
273963,66,1988
276118,15,1988
278481,1,1988
278952,7,1988
279113,40,1988
282129,13,1988
282532,0,1988
287164,1,1988
288435,9,1988
289505,4,1988
290630,8,1988
291109,7,1988
291861,7,1988
292141,0,1988
292629,7,1988
292663,0,1988
295229,16,1988
295701,1,1988
296982,19,1988
299051,9,1988
299360,9,1988
300335,13,1988
301158,69,1988
306136,7,1988
306563,12,1988
309505,12,1988
309513,9,1988
315943,15,1988
317630,7,1988
317631,1,1988
319040,56,1988
327535,7,1988
327687,4,1988
330669,26,1988
332582,1,1988
332812,9,1988
333622,21,1988
334590,9,1988
001229,9,1989
005793,9,1989
023436,1,1989
028174,34,1989
028478,42,1989
028869,4,1989
028926,38,1989
031112,11,1989
033772,11,1989
034247,0,1989
036498,18,1989
036499,29,1989
038614,0,1989
042284,58,1989
043771,7,1989
044685,9,1989
047328,9,1989
047557,29,1989
048057,4,1989
055227,10,1989
058540,4,1989
059438,1,1989
060566,45,1989
062562,7,1989
063029,28,1989
063599,11,1989
064668,0,1989
068886,41,1989
069685,10,1989
073898,7,1989
081257,0,1989
081980,5,1989
084549,51,1989
084692,21,1989
086842,9,1989
087766,22,1989
088684,10,1989
089661,4,1989
091556,11,1989
095567,0,1989
095721,9,1989
097748,5,1989
098618,7,1989
099587,0,1989
101888,7,1989
101898,28,1989
102549,2,1989
102550,2,1989
103378,16,1989
105558,36,1989
106839,70,1989
107215,19,1989
111062,50,1989
115465,24,1989
121990,21,1989
122765,15,1989
126134,7,1989
128551,15,1989
130201,21,1989
132837,2,1989
133923,19,1989
138204,15,1989
138290,17,1989
142385,9,1989
144180,7,1989
144743,1,1989
144816,42,1989
146646,60,1989
148521,9,1989
148869,0,1989
149013,8,1989
149925,4,1989
152202,6,1989
153750,9,1989
154473,9,1989
156222,6,1989
160633,10,1989
165563,2,1989
169908,4,1989
170597,10,1989
170966,5,1989
172860,26,1989
173329,10,1989
173579,3,1989
173580,2,1989
175017,28,1989
175018,2,1989
175545,6,1989
177383,10,1989
178091,10,1989
179058,28,1989
180330,9,1989
184323,9,1989
184892,45,1989
185034,8,1989
187156,58,1989
188947,6,1989
189169,9,1989
189965,9,1989
193946,17,1989
194658,66,1989
195747,21,1989
196803,0,1989
197979,19,1989
198281,17,1989
203073,21,1989
207751,5,1989
209756,29,1989
210414,51,1989
213054,19,1989
214595,2,1989
215464,10,1989
215522,40,1989
216585,2,1989
218347,9,1989
219721,1,1989
220949,52,1989
221951,8,1989
223577,0,1989
224073,9,1989
224074,28,1989
225734,8,1989
228342,14,1989
233325,10,1989
235366,58,1989
240762,4,1989
244448,10,1989
245989,71,1989
246384,7,1989
249776,3,1989
250908,4,1989
254469,51,1989
254470,39,1989
258532,19,1989
269701,9,1989
271270,9,1989
275359,9,1989
276310,10,1989
280245,10,1989
282550,16,1989
283694,7,1989
285367,28,1989
288253,8,1989
289271,9,1989
292389,10,1989
293746,9,1989
299002,9,1989
299246,4,1989
299257,7,1989
299258,15,1989
303548,8,1989
307219,51,1989
312856,21,1989
314849,7,1989
317273,34,1989
317536,19,1989
321478,14,1989
321660,7,1989
322105,0,1989
324237,34,1989
324899,0,1989
327082,28,1989
330875,9,1989
331964,9,1989
332902,9,1989
334850,14,1989
336107,38,1989
337640,4,1989
339034,17,1989
339036,17,1989
339230,24,1989
340559,26,1989
342209,40,1989
343168,7,1989
344379,34,1989
509956,10,1989
002388,0,1990
010866,5,1990
015076,58,1990
016440,59,1990
016441,26,1990
016442,54,1990
016443,72,1990
019913,0,1990
020995,10,1990
024718,19,1990
029893,2,1990
033882,16,1990
037967,0,1990
040007,15,1990
042482,0,1990
045649,62,1990
046480,19,1990
046481,7,1990
046960,9,1990
048874,11,1990
049280,5,1990
050034,4,1990
051287,4,1990
053548,8,1990
056111,18,1990
057376,1,1990
058294,10,1990
062377,0,1990
064988,0,1990
065046,13,1990
066069,50,1990
066932,50,1990
071072,7,1990
072738,25,1990
082495,34,1990
089679,55,1990
090313,10,1990
092753,8,1990
094244,35,1990
096577,12,1990
097775,15,1990
100666,1,1990
100706,41,1990
103002,1,1990
107196,32,1990
107370,0,1990
108268,21,1990
108481,10,1990
108610,6,1990
108611,62,1990
108612,44,1990
110506,5,1990
110863,9,1990
111190,10,1990
112609,4,1990
112610,42,1990
112612,73,1990
115151,28,1990
119711,7,1990
120360,58,1990
120571,0,1990
120996,0,1990
124103,7,1990
124252,36,1990
124470,4,1990
124900,22,1990
126424,5,1990
129172,9,1990
129899,2,1990
132681,22,1990
134022,17,1990
134126,23,1990
136897,1,1990
136965,9,1990
138476,0,1990
139693,7,1990
140245,29,1990
140293,37,1990
144209,7,1990
144670,29,1990
146358,2,1990
148535,11,1990
148921,8,1990
149859,29,1990
151146,7,1990
154203,21,1990
154242,9,1990
158282,17,1990
159084,9,1990
163341,10,1990
164214,16,1990
166074,7,1990
166154,7,1990
167495,29,1990
169167,10,1990
170959,63,1990
171234,3,1990
171260,1,1990
171261,17,1990
171754,24,1990
172944,7,1990
175802,4,1990
176884,47,1990
178962,4,1990
181536,0,1990
183456,9,1990
183570,0,1990
185335,29,1990
185487,7,1990
186801,0,1990
186820,59,1990
187273,13,1990
187678,17,1990
187709,7,1990
189186,15,1990
193956,3,1990
195476,1,1990
196193,40,1990
196898,7,1990
198355,7,1990
200271,4,1990
201727,7,1990
202718,0,1990
203432,4,1990
204085,1,1990
204286,0,1990
207462,9,1990
207839,12,1990
208783,29,1990
208785,34,1990
208786,47,1990
209141,10,1990
210881,10,1990
212013,40,1990
216490,51,1990
216536,9,1990
218525,0,1990
219086,1,1990
221650,16,1990
221652,7,1990
223384,36,1990
224500,29,1990
224501,19,1990
226607,7,1990
227330,29,1990
228884,6,1990
229872,7,1990
231274,29,1990
232485,7,1990
232559,45,1990
233479,9,1990
233673,9,1990
236160,21,1990
238451,21,1990
239891,9,1990
239949,66,1990
239950,16,1990
242419,5,1990
242548,10,1990
248820,4,1990
248868,7,1990
249940,13,1990
250684,4,1990
250949,36,1990
256752,7,1990
258745,10,1990
259472,1,1990
261976,0,1990
265728,9,1990
265770,1,1990
265980,1,1990
268043,3,1990
268576,1,1990
277122,45,1990
277192,51,1990
277196,0,1990
278512,7,1990
278733,10,1990
279594,9,1990
283318,8,1990
284045,0,1990
284177,51,1990
288524,34,1990
289518,40,1990
289685,29,1990
290851,12,1990
291346,51,1990
292071,16,1990
292921,26,1990
293039,7,1990
293815,13,1990
295446,11,1990
297738,5,1990
298609,5,1990
300911,5,1990
301506,9,1990
304055,4,1990
305850,50,1990
307921,20,1990
308712,12,1990
309932,9,1990
309933,9,1990
312469,7,1990
312470,9,1990
312916,20,1990
314563,15,1990
314657,6,1990
316749,9,1990
316750,9,1990
316751,9,1990
318752,1,1990
319792,15,1990
320765,4,1990
320772,66,1990
323113,14,1990
328494,10,1990
329535,15,1990
331640,9,1990
333222,12,1990
333223,19,1990
333224,15,1990
333226,10,1990
334959,10,1990
335738,7,1990
335798,9,1990
337823,6,1990
340326,45,1990
340779,12,1990
340781,29,1990
341095,0,1990
401174,4,1990
402483,13,1990
403767,39,1990
403783,47,1990
404398,49,1990
405646,50,1990
405910,67,1990
407410,45,1990
407695,9,1990
408348,4,1990
408350,9,1990
409258,12,1990
409507,38,1990
410574,15,1990
410815,71,1990
411873,42,1990
413277,1,1990
413376,8,1990
413476,34,1990
413715,58,1990
416891,26,1990
502479,9,1990
506156,8,1990
511604,16,1990
512173,9,1990
512406,21,1990
514267,1,1990
001785,56,1991
004206,60,1991
004207,50,1991
004208,60,1991
008685,45,1991
009745,10,1991
011245,66,1991
011246,66,1991
011981,39,1991
012197,5,1991
012609,52,1991
012690,32,1991
013226,66,1991
013609,15,1991
013613,29,1991
013686,7,1991
013870,7,1991
016567,5,1991
017758,0,1991
020271,9,1991
020337,29,1991
021579,57,1991
022924,9,1991
022931,28,1991
023640,8,1991
025977,15,1991
026853,74,1991
027055,50,1991
027303,75,1991
030781,40,1991
031052,7,1991
031505,14,1991
032688,7,1991
032775,19,1991
033391,16,1991
033609,15,1991
035803,4,1991
036855,16,1991
037716,19,1991
039398,16,1991
039771,29,1991
041199,12,1991
044357,1,1991
045277,9,1991
045456,40,1991
045597,6,1991
047539,10,1991
050549,64,1991
051632,7,1991
057816,8,1991
059056,15,1991
059593,10,1991
065009,38,1991
065010,16,1991
067132,10,1991
070529,8,1991
071014,9,1991
075763,0,1991
076342,15,1991
076357,17,1991
077513,1,1991
079193,8,1991
079321,8,1991
081684,15,1991
082722,15,1991
082723,7,1991
083065,8,1991
083066,29,1991
083952,9,1991
086618,10,1991
086832,9,1991
089264,2,1991
090831,0,1991
092262,46,1991
092750,9,1991
093080,5,1991
094695,7,1991
095251,39,1991
098046,18,1991
098167,1,1991
098244,59,1991
098972,5,1991
100870,19,1991
101612,4,1991
101696,10,1991
101812,9,1991
101813,66,1991
102513,9,1991
107441,1,1991
108174,23,1991
110764,9,1991
110965,7,1991
111137,10,1991
111497,15,1991
114273,7,1991
114464,0,1991
114514,9,1991
116757,10,1991
119018,10,1991
119440,14,1991
122305,11,1991
125129,24,1991
125216,16,1991
125255,5,1991
128067,13,1991
128556,4,1991
129306,4,1991
129350,10,1991
129359,9,1991
131450,10,1991
132153,66,1991
133143,5,1991
135509,0,1991
139727,9,1991
140155,1,1991
140772,4,1991
140773,2,1991
141100,1,1991
142327,29,1991
142569,6,1991
143639,4,1991
145656,0,1991
145718,1,1991
146789,60,1991
149572,39,1991
150283,1,1991
152020,10,1991
152025,2,1991
153866,13,1991
153907,10,1991
154242,22,1991
154509,45,1991
155649,11,1991
157875,10,1991
158944,7,1991
162372,57,1991
163141,16,1991
164764,9,1991
165256,9,1991
165274,4,1991
166025,6,1991
166520,38,1991
167103,9,1991
168240,76,1991
168699,5,1991
168980,16,1991
168981,10,1991
170143,5,1991
171245,15,1991
171440,14,1991
172582,9,1991
173065,28,1991
173867,9,1991
174481,57,1991
176165,59,1991
177537,6,1991
177846,19,1991
179188,8,1991
182029,14,1991
185591,2,1991
186012,7,1991
186137,4,1991
186371,9,1991
186652,3,1991
187628,4,1991
188372,66,1991
190168,28,1991
190828,6,1991
191399,9,1991
192069,1,1991
192661,55,1991
198778,56,1991
198779,39,1991
199414,10,1991
199643,9,1991
200834,5,1991
201097,7,1991
203169,12,1991
204680,10,1991
205537,4,1991
205540,4,1991
206030,77,1991
206143,44,1991
207200,4,1991
207906,0,1991
207907,7,1991
210844,17,1991
210969,77,1991
212166,23,1991
215619,1,1991
216582,4,1991
217450,9,1991
217952,15,1991
221761,31,1991
222046,7,1991
223151,52,1991
224061,23,1991
224062,7,1991
224063,15,1991
227540,10,1991
230351,19,1991
232906,26,1991
233591,4,1991
234176,4,1991
234955,5,1991
234956,6,1991
236074,5,1991
237024,16,1991
237493,1,1991
237494,15,1991
240456,7,1991
241147,17,1991
241335,7,1991
242743,4,1991
242826,0,1991
244867,52,1991
244868,7,1991
244919,34,1991
250194,7,1991
251781,16,1991
252083,7,1991
252215,3,1991
253567,9,1991
253857,9,1991
253858,7,1991
256998,32,1991
258743,16,1991
260062,1,1991
260428,1,1991
261751,7,1991
261799,4,1991
264947,0,1991
265846,9,1991
267395,20,1991
268153,29,1991
268544,24,1991
268954,2,1991
269870,23,1991
269963,7,1991
270177,39,1991
272418,11,1991
273698,9,1991
274170,5,1991
274608,40,1991
274973,11,1991
275349,58,1991
276143,7,1991
276538,21,1991
276739,17,1991
276740,49,1991
276840,6,1991
276923,6,1991
276933,4,1991
278978,24,1991
279138,1,1991
280245,21,1991
283715,6,1991
283764,6,1991
283765,5,1991
284250,7,1991
284789,8,1991
286597,39,1991
286887,49,1991
286888,49,1991
287550,50,1991
287958,5,1991
289573,6,1991
290138,7,1991
290959,29,1991
295150,59,1991
295400,0,1991
297706,5,1991
297817,2,1991
298065,16,1991
298175,66,1991
302762,2,1991
306001,1,1991
306833,6,1991
309673,51,1991
309674,19,1991
311132,19,1991
311593,10,1991
313329,59,1991
313755,19,1991
313756,4,1991
314518,16,1991
317164,35,1991
317202,9,1991
317206,28,1991
317900,15,1991
320060,7,1991
320491,0,1991
321090,9,1991
323799,4,1991
323993,47,1991
324961,5,1991
326833,5,1991
327141,7,1991
327565,9,1991
327825,50,1991
330069,41,1991
330748,9,1991
331211,14,1991
333444,15,1991
333680,24,1991
334208,11,1991
335160,9,1991
335919,57,1991
336577,14,1991
337141,17,1991
337360,9,1991
339729,13,1991
340199,7,1991
342159,9,1991
342272,7,1991
343282,66,1991
343692,4,1991
343734,45,1991
343792,9,1991
344688,8,1991
345358,9,1991
345640,24,1991
345709,9,1991
346700,19,1991
347263,9,1991
348731,4,1991
348839,9,1991
349913,8,1991
349983,58,1991
350458,42,1991
351578,57,1991
351579,9,1991
352517,8,1991
352524,3,1991
352961,13,1991
353592,7,1991
354066,12,1991
355590,11,1991
355736,10,1991
356549,13,1991
357420,7,1991
357846,50,1991
357847,1,1991
358578,9,1991
358704,5,1991
359191,7,1991
359807,19,1991
360228,11,1991
360229,12,1991
360636,10,1991
507396,5,1991
514136,9,1991
000651,15,1992
001748,9,1992
002087,1,1992
002701,19,1992
005225,14,1992
008235,33,1992
012348,51,1992
012350,9,1992
015284,14,1992
015589,19,1992
017052,6,1992
017062,10,1992
017087,28,1992
017088,68,1992
020995,1,1992
021835,7,1992
022476,9,1992
023034,7,1992
023932,9,1992
026955,32,1992
028428,7,1992
031219,7,1992
031494,9,1992
033394,14,1992
035469,6,1992
035587,19,1992
036389,9,1992
039703,51,1992
039704,9,1992
039877,15,1992
040175,14,1992
040945,42,1992
041748,10,1992
042520,9,1992
042522,19,1992
044108,19,1992
044109,7,1992
044135,1,1992
044139,14,1992
044141,6,1992
044928,7,1992
045445,9,1992
045970,14,1992
046534,30,1992
047927,29,1992
050919,44,1992
051413,26,1992
052886,28,1992
055687,1,1992
056108,11,1992
063153,20,1992
065401,14,1992
067039,11,1992
068470,10,1992
069639,7,1992
070248,1,1992
070342,6,1992
072441,63,1992
072680,17,1992
073089,5,1992
073774,19,1992
074274,15,1992
075536,64,1992
075537,63,1992
075573,4,1992
076899,9,1992
076984,8,1992
077428,9,1992
078048,7,1992
078296,28,1992
080650,66,1992
082775,42,1992
083462,8,1992
083497,1,1992
083612,10,1992
084121,7,1992
084426,36,1992
084479,63,1992
084769,13,1992
085359,39,1992
085562,7,1992
086126,1,1992
086401,39,1992
087949,7,1992
088294,34,1992
089994,55,1992
092155,16,1992
093148,65,1992
093353,14,1992
094454,37,1992
095143,7,1992
096952,5,1992
097706,8,1992
099556,9,1992
101963,29,1992
103659,1,1992
105359,10,1992
105490,29,1992
106624,50,1992
106767,50,1992
107795,1,1992
108256,4,1992
108576,7,1992
108999,29,1992
109239,11,1992
109508,7,1992
110364,15,1992
110530,42,1992
110990,16,1992
111788,9,1992
111789,9,1992
111973,33,1992
113835,10,1992
114637,51,1992
115200,20,1992
116324,66,1992
117489,29,1992
118194,10,1992
119988,10,1992
121423,7,1992
121424,72,1992
121425,7,1992
122508,7,1992
122682,10,1992
123586,72,1992
125675,34,1992
127214,4,1992
129832,5,1992
130181,7,1992
130182,7,1992
130714,17,1992
131478,35,1992
132825,34,1992
133378,9,1992
133633,4,1992
134471,39,1992
134890,1,1992
135357,10,1992
135577,4,1992
135861,1,1992
135862,7,1992
136277,11,1992
138076,63,1992
138077,39,1992
139980,0,1992
140532,7,1992
140938,7,1992
140997,15,1992
142647,12,1992
143043,3,1992
143044,58,1992
143461,24,1992
145509,50,1992
146846,65,1992
146901,14,1992
148189,10,1992
148191,63,1992
148225,9,1992
148427,8,1992
148428,10,1992
148546,9,1992
148742,7,1992
149833,28,1992
151354,58,1992
155165,23,1992
155678,1,1992
155851,15,1992
