1968,1
1980,1
1982,1
1983,1
1986,1
1989,2
1990,3
1991,3
1992,7
1993,12
1994,9
1995,6
1996,11
1997,15
1998,18
1999,37
2000,58
2001,59
2002,58
2003,83
2004,75
2005,97
2006,91
2007,101
2008,94
2009,60
2010,53
2011,58
2012,57
