1977,1
1983,2
1984,1
1986,7
1988,2
1990,1
1991,4
1992,3
1993,9
1994,4
1995,6
1996,4
1997,4
1998,4
1999,15
2000,11
2001,12
2002,24
2003,24
2004,43
2005,53
2006,46
2007,54
2008,20
2009,10
2010,14
2011,9
2012,21
