1988,1
1990,1
1994,1
1996,5
1997,2
1998,4
1999,6
2000,11
2001,5
2002,11
2003,15
2004,23
2005,18
2006,20
2007,24
2008,12
2009,9
2010,14
2011,11
2012,13
