1983,1
1984,1
1986,1
1989,2
1990,2
1991,1
1992,9
1993,5
1994,9
1995,12
1996,10
1997,8
1998,10
1999,20
2000,38
2001,54
2002,49
2003,43
2004,37
2005,60
2006,45
2007,38
2008,16
2009,11
2010,18
2011,6
2012,4
