1990,1
1992,3
1993,2
1995,3
1996,2
1997,4
1998,3
1999,7
2000,8
2001,10
2002,11
2003,18
2004,20
2005,16
2006,17
2007,7
2008,10
2009,1
2010,5
2011,7
2012,7
