1986,4
1987,1
1988,1
1991,2
1992,1
1993,7
1994,4
1995,2
1996,2
1997,3
1998,7
1999,10
2000,9
2001,4
2002,15
2003,23
2004,13
2005,15
2006,12
2007,24
2008,8
2009,3
2010,5
2011,2
2012,5
