1964,1
1967,1
1969,1
1974,1
1976,1
1977,1
1979,1
1980,2
1982,2
1983,2
1984,3
1985,3
1986,9
1987,5
1988,7
1989,11
1990,20
1991,11
1992,18
1993,31
1994,44
1995,28
1996,41
1997,37
1998,50
1999,59
2000,77
2001,72
2002,91
2003,70
2004,70
2005,49
2006,40
2007,32
2008,31
2009,10
2010,9
2011,5
2012,6
